Id,Schedule,Title,Type of Work,Company,Location,Pay,Status,State,City,Talent Type(s),Buyer Rating,Confirmed Start Time,Country,Distance,Estimated Total,Invoice ID,My Performance,Requests,Routes,Service Date,Shipments,Template,WO Rating,Zip,Schedule Note
14232853,10-23-2023 12:00 EDT,Hilton - CloudCover# 32499 - HDD Replacement and complete imaged setup - HP ProDesk 600 G6 Mini,Windows Device,CloudCover.,"East Rutherford	NJ, NJ, 07073",$75 ,Paid,NJ,"East Rutherford	NJ",,0,10-23-2023 12:00 EDT,US,252,$75 ,,,6,25,10-23-2023 12:00 EDT,0,Hilton - HDD Replacement and complete imaged setup - HP ProDesk 600 G6 DM,0,7073,
14121667,10-16-2023 14:00 EDT,Internet Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"DOVER, NJ, 07801",$90 ,Paid,NJ,DOVER,,0,10-16-2023 14:00 EDT,US,254,$65 ,,,1,106,10-16-2023 14:00 EDT,0,BLUE Installation / Training - (Standard),0,7801,
14188471,10-13-2023 14:00 EDT,New custom built computer setup,Windows Device,Go InstaRepairs,Chalenson Ceus,$60 ,Paid,NJ,Newark,,0,10-13-2023 14:00 EDT,US,258,$60 ,,,0,1,10-13-2023 14:00 EDT,0,Currently In Use,5,7106,
14064097,10-02-2023 09:00 EDT,Internet Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"MORRISTOWN, NJ, 07960",$90 ,Paid,NJ,MORRISTOWN,,0,10-02-2023 09:00 EDT,US,258,$81.25 ,,,0,1,10-02-2023 09:00 EDT,0,BLUE Installation / Training - (Standard),0,7960,
14050221,09-25-2023 10:00 EDT,PC Refresh Chatham 2PC,Windows Device,PIVITAL,"Chatham, NJ, 07928",$105 ,Paid,NJ,Chatham,,0,09-25-2023 10:00 EDT,US,261,$93.10 ,,,5,,09-25-2023 10:00 EDT,0,Computacenter_HSBC_Dispatch,5,7928,
13835598,09-22-2023 05:45 EDT,Firm Start | Guest Payment Device (GPD) Refresh,Point of Sale,Essintial,"Parsippany, NJ, 07054",$314.40 ,Paid,NJ,Parsippany,,0,09-22-2023 05:45 EDT,US,253,$314.40 ,,,1,,09-22-2023 05:45 EDT,0,Computacenter/Target/GPD Refresh,0,7054,
14044218,09-20-2023 15:00 EDT,POS replacement,Windows Device,PIVITAL,"SOMERVILLE, NJ, 08876",$87.35 ,Paid,NJ,SOMERVILLE,,0,09-20-2023 15:00 EDT,US,275,$87.35 ,,,0,166,09-20-2023 15:00 EDT,0,NCR_HSR_NBD/NCD_NBH,0,8876,
13901964,08-29-2023 22:00 EDT,Target Price Checker De-Install/Re-Install,Point of Sale,Zones LLC,T3229,$520 ,Paid,NY,New York,,0,08-29-2023 22:00 EDT,US,259,$510.25 ,,,8,,08-29-2023 22:00 EDT,0,Price Checker,0,10007-2377,
13724931,07-27-2023 13:00 EDT,Internet Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"MORRISTOWN, NJ, 07960",$90 ,Paid,NJ,MORRISTOWN,,0,07-27-2023 13:00 EDT,US,258,$65 ,,,0,,07-27-2023 13:00 EDT,0,BLUE Installation / Training - (Standard),5,7960,
13654984,07-26-2023 17:00 EDT,Internet Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"MORRISTOWN, NJ, 07960",$90 ,Paid,NJ,MORRISTOWN,,0,07-26-2023 17:00 EDT,US,258,$84.25 ,,,0,2,07-26-2023 17:00 EDT,0,BLUE Installation / Training - (Standard),5,7960,
13669655,07-25-2023 12:00 EDT,"Update customer phone with new credentials, in Short Hills, NJ 07078 PLEASE PRINT OUT AND RETURN  ATTACHED WORK ORDER",Windows Device,Marathon Deployment,"Short Hills,, NJ, 07078",$90 ,Paid,NJ,"Short Hills,",,0,07-25-2023 12:00 EDT,US,261,$45 ,,,1,,07-25-2023 12:00 EDT,0,General Template,0,7078,
13216448,04-26-2023 11:30 EDT,Replace Card Reader on Wine Dispenser,Kiosk,Beverage Control Systems,"Providence, NJ, 07974",$100 ,Paid,NJ,Providence,,0,04-26-2023 11:30 EDT,US,263,$100 ,,,4,,04-26-2023 11:30 EDT,0,,0,7974,
13041008,04-22-2023 13:00 EDT,Internet Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"IRVINGTON, NJ, 07111",$90 ,Paid,NJ,IRVINGTON,,0,04-22-2023 13:00 EDT,US,260,$73 ,,,0,4,04-22-2023 13:00 EDT,0,BLUE Installation / Training - (Standard),0,7111,
13035216,03-23-2023 17:00 EDT,Internet Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"JERSEY CITY, NJ, 07305",$90 ,Paid,NJ,JERSEY CITY,,0,03-23-2023 17:00 EDT,US,260,$75.50 ,,,0,125,03-23-2023 17:00 EDT,0,BLUE Installation / Training - (Standard),5,7305,
12975169,03-06-2023 09:00 EST,"Deskside Technician | Hudson Yard, NY | Mon 3/6 - Wed 3/8 | 9AM-5PM EST |Start Date:3/6 - End Date:3/29*",Windows Device,Stefanini,"New York, NY, 10001",$960 ,Paid,NY,New York,,0,03-06-2023 09:00 EST,US,256,$600.40 ,,,0,,03-06-2023 09:00 EST,0,,5,10001,
12949771,02-27-2023 09:00 EST,"Deskside Technician | Hudson Yard, NY  | Mon 2/27 - 9AM-5PM EST | Duration:  Estimated 8 hours*#",Windows Device,Stefanini,"New York, NY, 10001",$320 ,Paid,NY,New York,,0,02-27-2023 09:00 EST,US,256,$119.20 ,,5,0,,02-27-2023 09:00 EST,0,,5,10001,
12927242,02-22-2023 09:00 EST,"Deskside Technician | Hudson Yard, NY  | Wed 2/22- Thur 2/23 -  9AM - 5PM EST | Duration:  Estimated 16 hours*",Windows Device,Stefanini,"New York, NY, 10001",$640 ,Paid,NY,New York,,0,02-22-2023 09:00 EST,US,256,$464.40 ,,,0,,02-22-2023 09:00 EST,0,,5,10001,
12911216,02-18-2023 09:00 EST,"Deskside Technician | Hudson Yard, NY  | Sat 2/18 - Sun 2/19 -  9AM - 5PM EST | Duration:  Estimated 16 hours*",Windows Device,Stefanini,"New York, NY, 10001",$640 ,Paid,NY,New York,,0,02-18-2023 09:00 EST,US,256,$310.40 ,,,0,,02-18-2023 09:00 EST,0,,5,10001,
12891012,02-11-2023 09:00 EST,"Deskside Technician | Hudson Yard, NY  | Sat - Sun -  9AM - 5PM EST | Duration:  Estimated 16 hours*",Windows Device,Stefanini,"New York, NY, 10001",$640 ,Paid,NY,New York,,0,02-11-2023 09:00 EST,US,256,$492.40 ,,,0,,02-11-2023 09:00 EST,0,,5,10001,
12800787,01-30-2023 15:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"FAIRFIELD, NJ, 07004",$90 ,Paid,NJ,FAIRFIELD,,0,01-30-2023 15:00 EST,US,257,$65 ,,,0,453,01-30-2023 15:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7004,
12779214,01-27-2023 11:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"HILLSDALE, NJ, 07642",$115 ,Paid,NJ,HILLSDALE,,0,01-27-2023 11:00 EST,US,239,$115 ,,,1,120,01-27-2023 11:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7642,
12797677,01-26-2023 09:00 EST,Needs 5 company laptops cleaned up and set to corporate standards,Windows Device,Techs In A Sec,"IQuanti Inc - Jersey City, NJ. 07310",$152.40 ,Paid,NJ,Jersey City,,0,01-26-2023 09:00 EST,US,258,$152.40 ,,1,1,187,01-26-2023 09:00 EST,0,.Basic WO,0,7310,
12795114,01-25-2023 10:30 EST,Target Gift Registry Device Refreshes,Windows Device,Zones LLC,T3408-Wall Township,$150 ,Paid,NJ,Wall Township,,0,01-25-2023 10:30 EST,US,297,$150 ,,,1,,01-25-2023 10:30 EST,0,Standard Template,5,07719-3541,
12744633,01-20-2023 09:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"MORRISTOWN, NJ, 07960",$90 ,Paid,NJ,MORRISTOWN,,0,01-20-2023 09:00 EST,US,259,$69.50 ,,,1,137,01-20-2023 09:00 EST,0,BLUE Installation / Training - (Standard) - old,0,7960,
12673952,01-05-2023 10:00 EST,Sadie Thornton -- Login from HOME and reset/change your password,Windows Device,PIVITAL,"New York, NY, 10010",$20 ,Paid,NY,New York,,0,01-05-2023 10:00 EST,US,256,$20 ,,,0,,01-05-2023 10:00 EST,0,ComputaCenter_Synchrony_Virtual_Training,5,10010,
12636969,12-22-2022 11:00 EST,Internet Caption Phone (VoIP) Installation and Training,POTS,ClearCaptions Inside Sales,"HACKENSACK, NJ, 07601",$90 ,Paid,NJ,HACKENSACK,,0,12-22-2022 11:00 EST,US,247,$90 ,,,0,,12-22-2022 11:00 EST,0,VoIP Install and Training (Old),5,7601,
12614403,12-21-2022 15:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"BAYONNE, NJ, 07002",$90 ,Paid,NJ,BAYONNE,,0,12-21-2022 15:00 EST,US,264,$65 ,,5,0,74,12-21-2022 15:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7002,
12614317,12-21-2022 09:00 EST,Internet Caption Phone (VoIP) Installation and Training,POTS,ClearCaptions Inside Sales,"NEWARK, NJ, 07108",$90 ,Paid,NJ,NEWARK,,0,12-21-2022 09:00 EST,US,260,$65 ,,5,0,66,12-21-2022 09:00 EST,0,VoIP Install and Training (Old),5,7108,
12523661,12-14-2022 13:00 EST,Target Gift Registry Device Refreshes,Windows Device,Zones LLC,T1263-Edgewater,$150 ,Paid,NJ,Edgewater,,0,12-14-2022 13:00 EST,US,252,$150 ,,,3,,12-14-2022 13:00 EST,0,Standard Template,5,07020-1146,
12523889,12-13-2022 14:00 EST,Target Gift Registry Device Refreshes,Windows Device,Zones LLC,T2451-Flushing,$150 ,Paid,NY,Flushing,,0,12-13-2022 14:00 EST,US,255,$150 ,,,3,,12-13-2022 14:00 EST,0,Standard Template,5,11354-5112,
12523616,12-13-2022 14:00 EST,Target Gift Registry Device Refreshes,Windows Device,Zones LLC,T1150-College Point,$150 ,Paid,NY,College Point,,0,12-13-2022 14:00 EST,US,253,$150 ,,,2,,12-13-2022 14:00 EST,0,Standard Template,5,11356-2446,
12572861,12-12-2022 11:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"RARITAN, NJ, 08869",$90 ,Paid,NJ,RARITAN,,0,12-12-2022 11:00 EST,US,275,$65 ,,,0,32,12-12-2022 11:00 EST,0,BLUE Installation / Training - (Standard) - old,5,8869,
12597751,12-09-2022 09:00 EST,Install 2 Ring Central Phones At The Clinic,POTS,Telco Holdings Inc,"Denville, NJ, 07834",$195 ,Paid,NJ,Denville,,0,12-09-2022 09:00 EST,US,252,$133.25 ,,,1,,12-09-2022 09:00 EST,0,,0,7834,
12523872,12-02-2022 15:30 EST,Target Gift Registry Device Refreshes,Windows Device,Zones LLC,T2381-Paramus,$150 ,Paid,NJ,Paramus,,0,12-02-2022 15:30 EST,US,246,$150 ,,,1,,12-02-2022 15:30 EST,0,Standard Template,0,07652-5005,
12523682,12-02-2022 14:30 EST,Target Gift Registry Device Refreshes,Windows Device,Zones LLC,T1330-Hackensack,$150 ,Paid,NJ,Hackensack,,0,12-02-2022 14:30 EST,US,247,$150 ,,,0,,12-02-2022 14:30 EST,0,Standard Template,0,07601-5913,
12538063,12-01-2022 13:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"SOUTH ORANGE, NJ, 07079",$90 ,Paid,NJ,SOUTH ORANGE,,0,12-01-2022 13:00 EST,US,259,$65 ,,5,0,97,12-01-2022 13:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7079,
12537998,11-30-2022 15:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"WOODLAND PARK, NJ, 07424",$90 ,Paid,NJ,WOODLAND PARK,,0,11-30-2022 15:00 EST,US,250,$70.25 ,,,0,23,11-30-2022 15:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7424,
12518573,11-26-2022 14:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"PLAINFIELD, NJ, 07060",$90 ,Paid,NJ,PLAINFIELD,,0,11-26-2022 14:00 EST,US,270,$65 ,,,0,397,11-26-2022 14:00 EST,0,BLUE Installation / Training - (Standard) - old,5,7060,
12527839,11-23-2022 21:00 EST,Sadie Thornton -- Login from HOME and reset/change your password,Windows Device,PIVITAL,"New York, NY, 10010",$20 ,Paid,NY,New York,,0,11-23-2022 21:00 EST,US,256,$20 ,,,0,,11-23-2022 21:00 EST,0,ComputaCenter_Synchrony_Virtual_Training,5,10010,
12506006,11-21-2022 08:00 EST,Technical Relocations,Windows Device,Pro4ia Inc.,"Piscataway, NJ, 08855",$720 ,Paid,NJ,Piscataway,,0,11-21-2022 08:00 EST,US,277,$365.70 ,,,0,,11-21-2022 08:00 EST,0,Technical Relocations,0,8855,
12462820,11-19-2022 09:00 EST,Internet Caption Phone (VoIP) Installation and Training,POTS,ClearCaptions Inside Sales,"NEW YORK, NY, 10039",$90 ,Paid,NY,NEW YORK,,0,11-19-2022 09:00 EST,US,251,$65 ,,,2,149,11-19-2022 09:00 EST,0,VoIP Install and Training (Old),5,10039,
12417244,11-18-2022 14:00 EST,Internet Caption Phone (VoIP) Installation and Training,POTS,ClearCaptions Inside Sales,"UNION, NJ, 07083",$90 ,Paid,NJ,UNION,,0,11-18-2022 14:00 EST,US,263,$67 ,,,3,,11-18-2022 14:00 EST,0,VoIP Install and Training (Old),5,7083,
12463689,11-18-2022 08:00 EST,Internet Caption Phone (VoIP) Installation and Training,POTS,ClearCaptions Inside Sales,"JERSEY CITY, NJ, 07305",$90 ,Paid,NJ,JERSEY CITY,,0,11-18-2022 08:00 EST,US,260,$66.75 ,,,0,173,11-18-2022 08:00 EST,0,VoIP Install and Training (Old),5,7305,
12493917,11-17-2022 18:00 EST,Premium Brands - Fujitsu Team POS 7000 F500 Register - Monitor Replacement,Point of Sale,IW Technologies,"PBS-04 LBR,LANE BRYANT - 6435",$60 ,Paid,NJ,CLIFTON,,0,11-17-2022 18:00 EST,US,252,$60 ,,,1,1,11-17-2022 18:00 EST,0,Premium Brands - Fujitsu Team POS 7000 F500 Register Replacement,5,7014,
12492311,11-16-2022 14:00 EST,Downgrade software on a wine dispenser,Kiosk,Beverage Control Systems,"Madison, NJ, 07940",$90 ,Paid,NJ,Madison,,0,11-16-2022 14:00 EST,US,260,$90 ,,,0,3,11-16-2022 14:00 EST,0,Bay Board Replacement,5,7940,
12484489,11-16-2022 09:00 EST,Remove (16) IP phones and drop off at Fedex,Windows Device,"Dynamic Advantage, Inc.","Murray Hill, NJ, 07974",$465.75 ,Paid,NJ,Murray Hill,,0,11-16-2022 09:00 EST,US,264,$464.85 ,,,2,,11-16-2022 09:00 EST,0,,0,7974,
12463898,11-15-2022 10:00 EST,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"DOVER, NJ, 07801",$125 ,Paid,NJ,DOVER,,0,11-15-2022 10:00 EST,US,253,$125 ,,,1,,11-15-2022 10:00 EST,0,Intermex 2022 PC Installs,0,7801,
12440722,11-14-2022 09:00 EST,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"EAST ELMHURST, NY, 11370",$90 ,Paid,NY,EAST ELMHURST,,0,11-14-2022 09:00 EST,US,255,$69.75 ,,,1,138,11-14-2022 09:00 EST,0,BLUE Installation / Training - (Standard) - old,0,11370,
12358461,11-09-2022 06:45 EST,FIRM START | Pin Pad Refresh,Point of Sale,Essintial,"New York, NY, 10014",$210 ,Paid,NY,New York,,0,11-09-2022 06:45 EST,US,257,$181.30 ,,,1,,11-09-2022 06:45 EST,0,FreedomPay/Landry's Pin Pad Refresh,0,10014,
12282675,11-08-2022 08:00 EST,OnQ BJ's Apple Table Retrofit,General Tasks,2020 Companies,"Bj's - 67 Linden, NJ",$210 ,Paid,NJ,Linden,,0,11-08-2022 08:00 EST,US,266,$162.90 ,,,0,,11-08-2022 08:00 EST,0,OnQ BJ's Apple Table Retrofit,1,7036,
12423732,11-07-2022 08:00 EST,OnQ BJ's Apple Table Retrofit,General Tasks,2020 Companies,"Bj's - 26 Edison, NJ",$321.90 ,Paid,NJ,Edison,,0,11-07-2022 08:00 EST,US,276,$321.90 ,,,1,,11-07-2022 08:00 EST,0,OnQ BJ's Apple Table Retrofit,1,8817,
12387925,11-04-2022 08:00 EDT,Hardware tech to unbox and connect 30 workstations - NYC,Windows Device,Network CPR Inc.,"New York, NY, 10017",$200 ,Paid,NY,New York,,0,11-04-2022 08:00 EDT,US,256,$184.25 ,,,9,,11-04-2022 08:00 EDT,0,,5,10017,
12418249,11-02-2022 09:00 EDT,Tier 2 Helpdesk Support Technician,Windows Device,Single Point of Contact,"Piscataway, NJ, 08854",$320 ,Paid,NJ,Piscataway,,0,11-02-2022 09:00 EDT,US,274,$269.60 ,,,1,,11-02-2022 09:00 EDT,0,,0,8854,
12332686,10-28-2022 11:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07112",$75 ,Paid,NJ,NEWARK,,0,10-28-2022 11:00 EDT,US,261,$75 ,,,0,,10-28-2022 11:00 EDT,0,Intermex 2022 PC Installs,5,7112,
12332691,10-28-2022 09:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"IRVINGTON, NJ, 07111",$75 ,Paid,NJ,IRVINGTON,,0,10-28-2022 09:00 EDT,US,260,$75 ,,,0,,10-28-2022 09:00 EDT,0,Intermex 2022 PC Installs,5,7111,
12332764,10-27-2022 15:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07104",$75 ,Paid,NJ,NEWARK,,0,10-27-2022 15:00 EDT,US,256,$75 ,,,0,,10-27-2022 15:00 EDT,0,Intermex 2022 PC Installs,0,7104,
12332766,10-27-2022 13:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07104",$75 ,Paid,NJ,NEWARK,,0,10-27-2022 13:00 EDT,US,257,$75 ,,,0,,10-27-2022 13:00 EDT,0,Intermex 2022 PC Installs,5,7104,
12332767,10-27-2022 11:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07104",$75 ,Paid,NJ,NEWARK,,0,10-27-2022 11:00 EDT,US,257,$75 ,,,0,,10-27-2022 11:00 EDT,0,Intermex 2022 PC Installs,5,7104,
12332768,10-27-2022 09:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07104",$75 ,Paid,NJ,NEWARK,,0,10-27-2022 09:00 EDT,US,257,$75 ,,,0,,10-27-2022 09:00 EDT,0,Intermex 2022 PC Installs,5,7104,
12332742,10-26-2022 15:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07114",$75 ,Paid,NJ,NEWARK,,0,10-26-2022 15:00 EDT,US,260,$75 ,,,0,,10-26-2022 15:00 EDT,0,Intermex 2022 PC Installs,5,7114,
12332734,10-26-2022 13:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07105",$75 ,Paid,NJ,NEWARK,,0,10-26-2022 13:00 EDT,US,260,$75 ,,,0,,10-26-2022 13:00 EDT,0,Intermex 2022 PC Installs,0,7105,
12332737,10-26-2022 11:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07105",$75 ,Paid,NJ,NEWARK,,0,10-26-2022 11:00 EDT,US,259,$75 ,,,0,,10-26-2022 11:00 EDT,0,Intermex 2022 PC Installs,5,7105,
12332739,10-26-2022 09:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07105",$75 ,Paid,NJ,NEWARK,,0,10-26-2022 09:00 EDT,US,260,$75 ,,,0,,10-26-2022 09:00 EDT,0,Intermex 2022 PC Installs,5,7105,
12332712,10-25-2022 15:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07105",$75 ,Paid,NJ,NEWARK,,0,10-25-2022 15:00 EDT,US,259,$75 ,,,0,,10-25-2022 15:00 EDT,0,Intermex 2022 PC Installs,5,7105,
12332708,10-25-2022 13:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07104",$75 ,Paid,NJ,NEWARK,,0,10-25-2022 13:00 EDT,US,258,$75 ,,,0,,10-25-2022 13:00 EDT,0,Intermex 2022 PC Installs,5,7104,
12332710,10-25-2022 11:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07103",$75 ,Paid,NJ,NEWARK,,0,10-25-2022 11:00 EDT,US,259,$75 ,,,0,,10-25-2022 11:00 EDT,0,Intermex 2022 PC Installs,5,7103,
12332711,10-25-2022 09:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"NEWARK, NJ, 07108",$75 ,Paid,NJ,NEWARK,,0,10-25-2022 09:00 EDT,US,260,$75 ,,,0,,10-25-2022 09:00 EDT,0,Intermex 2022 PC Installs,5,7108,
12256933,10-19-2022 13:00 EDT,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"NEW YORK, NY, 10029",$90 ,Paid,NY,NEW YORK,,0,10-19-2022 13:00 EDT,US,253,$65 ,,,0,151,10-19-2022 13:00 EDT,0,BLUE Installation / Training - (Standard) - old,0,10029,
12330600,10-18-2022 08:00 EDT,Deskside support backup,Windows Device,"Akkodis, formerly Modis",Sompo-1221NY,"$1,980 ",Paid,NY,New York,,0,10-18-2022 08:00 EDT,US,256,$629.55 ,,,0,3,10-18-2022 08:00 EDT,0,General Dispatch,0,10020,
12296225,10-17-2022 09:00 EDT,Assist Tech onsite setting up equipment on desks,General Tasks,Mercer Advisors,"Morristown, NJ, 07960",$480 ,Paid,NJ,Morristown,,0,10-17-2022 09:00 EDT,US,258,$454.20 ,,,6,,10-17-2022 09:00 EDT,0,,5,7960,
12312487,10-13-2022 11:00 EDT,PC Swaps and Software Updating (1 to 5 PCs per location),Point of Sale,TDX Tech LLC,"JERSEY CITY, NJ, 07307",$75 ,Paid,NJ,JERSEY CITY,,0,10-13-2022 11:00 EDT,US,257,$75 ,,,0,,10-13-2022 11:00 EDT,0,Intermex 2022 PC Installs,5,7307,
12293525,10-12-2022 12:00 EDT,"Sadie Thornton -- Monthly Site Visit - Login reset password, Walk the site and identify the IDF and MDF rooms, check Locker, etc.",Windows Device,PIVITAL,"New York, NY, 10010",$80 ,Paid,NY,New York,,0,10-12-2022 12:00 EDT,US,256,$80 ,,,0,,10-12-2022 12:00 EDT,0,ComputaCenter_Synchrony_Hands_and_Eyes_Low_Dispatch,5,10010,
12302058,10-11-2022 14:00 EDT,Terminal replacement,Windows Device,PIVITAL,"BRIDGEWATER, NJ, 08807",$58.75 ,Paid,NJ,BRIDGEWATER,,0,10-11-2022 14:00 EDT,US,274,$58.75 ,,,2,81,10-11-2022 14:00 EDT,0,NCR_HSR_NBD/NCD_NBH,0,8807,
12287911,10-07-2022 11:15 EDT,Onsite Support -  set up  laptops,Networking,Hemmersbach US,"Parsippany, NJ, 07054",$300 ,Paid,NJ,Parsippany,,0,10-07-2022 11:15 EDT,US,252,$300 ,,,0,,10-07-2022 11:15 EDT,0,ACN/Bobst - 5222US,5,7054,
12255424,10-03-2022 09:00 EDT,Onsite Support -  set up  laptops,Networking,Hemmersbach US,"Parsippany, NJ, 07054",$225 ,Paid,NJ,Parsippany,,0,10-03-2022 09:00 EDT,US,252,$225 ,,,0,,10-03-2022 09:00 EDT,0,ACN/Bobst - 5222US,5,7054,
12238174,09-30-2022 11:00 EDT,Onsite Support -  set up 6 laptops,Networking,Hemmersbach US,"Parsippany, NJ, 07054",$225 ,Paid,NJ,Parsippany,,0,09-30-2022 11:00 EDT,US,252,$225 ,,,1,,09-30-2022 11:00 EDT,0,ACN/Bobst - 5222US,5,7054,
12176963,09-21-2022 08:00 EDT,"Break fix/IMACD support, with Smart Hands support 9/21 Wednesday",General Tasks,Hemmersbach US,"new york, NY, 10018",$360 ,Paid,NY,new york,,0,09-21-2022 08:00 EDT,US,256,$360 ,,,9,1,09-21-2022 08:00 EDT,0,"TCS Mace - CC: 3902 US) Break fix/IMACD support, with Smart Hands support",5,10018,
12174156,09-20-2022 09:00 EDT,Assist lead technician in updating the hardware at site.  Confirm configuration is correct  on devices and can access the network.***Please Read entirely,Windows Device,Cormac,"PSI Site,PSI Testing Center 5129 in NJ-New Providence on Central",$200 ,Paid,NJ,New Providence,,0,09-20-2022 09:00 EDT,US,264,$158.80 ,,,3,58,09-20-2022 09:00 EDT,0,Assist lead technician in updating the hardware at site.  Confirm configuration is correct  on devices and can access the network.***Please Read entirely,5,7974,
12111559,09-13-2022 09:30 EDT,"(COVID vaccination required, be prepared to show proof of vaccination if asked) tech needed for DSS, Desktop Break/Fix, IMACD, Network & Server smart hands for 8 week project (M-F full days) 9/12-11/4",Windows Device,"D2 Asset Corp., DBA DecisionOne","Parsippany, NJ, 07054","$1,680 ",Paid,NJ,Parsippany,,0,09-13-2022 09:30 EDT,US,255,"$1,680 ",,,3,6,09-13-2022 09:30 EDT,0,HCL,5,7054,
12086503,09-10-2022 13:00 EDT,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"PATERSON, NJ, 07514",$90 ,Paid,NJ,PATERSON,,0,09-10-2022 13:00 EDT,US,246,$65 ,,,0,119,09-10-2022 13:00 EDT,0,BLUE Installation / Training - (Standard) - old,0,7514,
12074718,09-09-2022 15:00 EDT,Landline Caption Phone (PSTN) Installation and Training,POTS,ClearCaptions Inside Sales,"BRONX, NY, 10454",$90 ,Paid,NY,BRONX,,0,09-09-2022 15:00 EDT,US,252,$65 ,,,1,139,09-09-2022 15:00 EDT,0,BLUE Installation / Training - (Standard) - old,0,10454,
12124489,09-09-2022 11:00 EDT,PC / Monitor Troubleshoot / Install webcams & Headsets - Complete Punch List,Windows Device,SmartSource Inc.,"New York, NY, 10016",$335 ,Paid,NY,New York,,0,09-09-2022 11:00 EDT,US,256,$335 ,,,0,,09-09-2022 11:00 EDT,0,Siegfried Group - Technical Services Retainer,5,10016,
12123012,09-09-2022 08:30 EDT,9/9 8:30am 1 hour introduction and site information call,Windows Device,"D2 Asset Corp., DBA DecisionOne","Parsippany, NJ, 07054",$50.40 ,Paid,NJ,Parsippany,,0,09-09-2022 08:30 EDT,US,255,$50.40 ,,5,0,,09-09-2022 08:30 EDT,0,HCL,5,7054,
